qd1,qd2,phrase1,phrase2,label
12763,12764,but it would be too danger,he start to work hi way back to the stern on hi hand and knee be care not to jerk against the fish,hemingway
12765,12766,he may be half asleep himself he thought,but i do not want him to rest,hemingway
12767,12768,he must pull until he die,back in the stern he turn so that hi left hand held the strain of the line across hi shoulder and drew hi knife from it sheath with hi right hand,hemingway
12769,12770,the star were bright now and he saw the dolphin clearli and he push the blade of hi knife into hi head and drew him out from under the stern,he put one of hi feet on the fish and slit him quickli from the vent up to the tip of hi lower jaw,hemingway
12771,12772,then he put hi knife down and gut him with hi right hand scoop him clean and pull the gill clear,he felt the maw heavi and slipperi in hi hand and he slit it open,hemingway
12773,12774,there were two fli fish insid,they were fresh and hard and he laid them side by side and drop the gut and the gill over the stern,hemingway
12775,12776,they sank leav a trail of phosphoresc in the water,the dolphin wa cold and a leprou graywhit now in the starlight and the old man skin one side of him while he held hi right foot on the fish s head,hemingway
12777,12778,then he turn him over and skin the other side and cut each side off from the head down to the tail,he slid the carcass overboard and look to see if there wa ani swirl in the water,hemingway
12779,12780,but there wa onli the light of it slow descent,he turn then and place the two fli fish insid the two fillet of fish and put hi knife back in it sheath he work hi way slowli back to the bow,hemingway
12781,12782,hi back wa bent with the weight of the line across it and he carri the fish in hi right hand,back in the bow he laid the two fillet of fish out on the wood with the fli fish besid them,hemingway
12783,12784,after that he settl the line across hi shoulder in a new place and held it again with hi left hand rest on the gunwal,then he lean over the side and wash the fli fish in the water note the speed of the water against hi hand,hemingway
12785,12786,hi hand wa phosphoresc from skin the fish and he watch the flow of the water against it,the flow wa less strong and as he rub the side of hi hand against the plank of the skiff particl of phosphoru float off and drift slowli astern,hemingway
12787,12788,he is tire or he is rest the old man said,what an excel fish dolphin is to eat cook he said,hemingway
12789,12790,and what a miser fish raw,but then i did not hook the dolphin until almost sunset,hemingway
12791,12792,still it wa a lack of prepar,but i have chew it all well and i am not nauseat,hemingway
12793,12794,the sky wa cloud over to the east and one after anoth the star he knew were gone,it look now as though he were move into a great canyon of cloud and the wind had drop,hemingway
12795,12796,there will be bad weather in three or four day he said,but not tonight and not tomorrow,hemingway
12797,12798,then he pass the line a littl lower on hi shoulder and brace hi left hand on it,my right hand can hold it as long as it is brace he thought,hemingway
12799,12800,if it relax in sleep my left hand will wake me as the line goe out,it is hard on the right hand,hemingway
12801,12802,but he is use to punish,even if i sleep twenti minut or a half an hour it is good,hemingway
12803,12804,he lay forward cramp himself against the line with all of hi bodi put all hi weight onto hi right hand and he wa asleep,he did not dream of the lion but instead of a vast school of porpois that stretch for eight or ten mile and it wa in the time of their mate and they would leap high into the air and return into the same hole they had made in the water when they leap,hemingway
12805,12806,then he dream that he wa in the villag on hi bed and there wa a norther and he wa veri cold and hi right arm wa asleep becaus hi head had rest on it instead of a pillow,after that he began to dream of the long yellow beach and he saw the first of the lion come down onto it in the earli dark and then the other lion came and he rest hi chin on the wood of the bow where the ship lay anchor with the even offshor breez and he wait to see if there would be more lion and he wa happi,hemingway
12807,12808,the moon had been up for a long time but he slept on and the fish pull on steadili and the boat move into the tunnel of cloud,he woke with the jerk of hi right fist come up against hi face and the line burn out through hi right hand,hemingway
12809,12810,he had no feel of hi left hand but he brake all he could with hi right and the line rush out,final hi left hand found the line and he lean back against the line and now it burn hi back and hi left hand and hi left hand wa take all the strain and cut badli,hemingway
12811,12812,he look back at the coil of line and they were feed smoothli,just then the fish jump make a great burst of the ocean and then a heavi fall,hemingway
12813,12814,then he jump again and again and the boat wa go fast although line wa still race out and the old man wa rais the strain to break point and rais it to break point again and again,he had been pull down tight onto the bow and hi face wa in the cut slice of dolphin and he could not move,hemingway
